response_id,has_connect_id,recruitment_source,followup_date,intake_created_at,has_consented,is_adult,is_domestic,is_english_proficient,is_eligible,has_completed_tp1,has_completed_tp2,has_completed_tp3,has_passed_attn_tp1,has_passed_attn_tp2,has_passed_attn_tp3,n_followups,n_total,completion_rate,first_followup_at,last_followup_at
R_3EgoEqdHuDXVxxB,true,cloudresearch,2026-06-08,2026-06-03 13:12:47,true,true,true,true,true,true,false,true,true,,true,2,3,0.6666666666666666,2026-06-08 14:43:53,2026-06-08 21:42:08
R_3Ev4TwvYC1cdPDc,true,cloudresearch,2026-06-08,2026-06-03 13:23:25,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3GzqRKW17a2hw65,true,cloudresearch,2026-06-08,2026-06-05 16:00:37,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3J2vXrTOst8V1mm,true,cloudresearch,2026-06-08,2026-06-05 15:48:19,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3MKEDaAgHm3uPSs,false,snowball,2026-06-08,2026-06-03 15:47:08,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-08 13:04:04,2026-06-08 13:04:04
R_3hg9MVtWD7DTH1f,true,cloudresearch,2026-06-08,2026-06-05 15:46:17,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3lFESy8SXP1DLyA,true,cloudresearch,2026-06-08,2026-06-05 15:48:17,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3nUzb13GqZndURy,true,cloudresearch,2026-06-08,2026-06-05 15:52:20,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3oj6pQg2AXcwRvz,true,cloudresearch,2026-06-08,2026-06-05 15:46:16,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-08 15:17:38,2026-06-08 18:52:37
R_3pM9tYY0XW3etaj,true,cloudresearch,2026-06-08,2026-06-05 15:47:45,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 15:02:37,2026-06-08 18:38:58
R_3pfBcPrLaRxYKLe,true,cloudresearch,2026-06-08,2026-06-03 13:11:47,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3rpTbrasUXsP7xf,true,cloudresearch,2026-06-08,2026-06-03 12:54:09,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3szaJ6nAP6WOvgB,true,cloudresearch,2026-06-08,2026-06-05 15:47:37,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3t9ybljIEFWOgXn,true,cloudresearch,2026-06-08,2026-06-05 15:49:25,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3v8B0rqWFdwnplL,true,cloudresearch,2026-06-08,2026-06-05 15:49:31,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3vXbCgXNCkFjUC5,true,cloudresearch,2026-06-08,2026-06-05 15:52:36,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3vl1O5xLqUckykh,true,cloudresearch,2026-06-08,2026-06-05 15:47:21,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-08 20:05:59,2026-06-08 23:33:45
R_51tvowT1fYOANoZ,true,cloudresearch,2026-06-08,2026-06-05 15:47:56,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-08 14:59:37,2026-06-08 14:59:37
R_54H31s061i2B0LA,true,cloudresearch,2026-06-08,2026-06-05 15:48:39,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 16:04:15,2026-06-08 21:21:35
R_54MCGzUyW4OpPPj,true,cloudresearch,2026-06-08,2026-06-05 15:55:04,true,true,true,true,true,true,false,true,true,,true,2,3,0.6666666666666666,2026-06-08 14:28:32,2026-06-08 22:14:50
R_56IpEEDTgneCIvf,true,cloudresearch,2026-06-08,2026-06-03 13:00:07,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:25:53,2026-06-08 21:35:21
R_579w0O5qzDZ78tX,true,cloudresearch,2026-06-08,2026-06-03 12:52:08,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-08 13:06:58,2026-06-08 13:06:58
R_5CdmZXvOV5hWXbw,true,cloudresearch,2026-06-08,2026-06-05 15:54:52,true,true,true,true,true,true,false,true,true,,true,2,3,0.6666666666666666,2026-06-08 21:00:21,2026-06-09 11:13:52
R_5DPgfdKAUlZ4BzC,true,cloudresearch,2026-06-08,2026-06-05 15:49:14,true,true,true,true,true,false,true,true,,true,true,2,3,0.6666666666666666,2026-06-08 18:49:44,2026-06-08 22:26:35
R_5Hpnl68ruFjoLXM,true,cloudresearch,2026-06-08,2026-06-05 15:47:51,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 20:27:23,2026-06-09 02:13:57
R_5JDywpnle0aVwZl,true,cloudresearch,2026-06-08,2026-06-05 15:46:14,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-08 19:24:13,2026-06-08 19:25:48
R_5JYXeJm7sQDqsDf,true,cloudresearch,2026-06-08,2026-06-05 15:47:50,true,true,true,true,true,false,true,true,,true,true,2,3,0.6666666666666666,2026-06-08 17:05:53,2026-06-08 21:27:05
R_5LsrRiDps2iv4gV,true,cloudresearch,2026-06-08,2026-06-05 16:46:25,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 12:13:24,2026-06-08 15:35:32
R_5MdZtYrFJwy5hPX,true,cloudresearch,2026-06-08,2026-06-05 15:47:22,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:04:00,2026-06-08 21:49:11
R_5QE45GygTwclETU,true,cloudresearch,2026-06-08,2026-06-03 12:54:26,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:05:38,2026-06-08 21:28:27
R_5Qa9DhyvnzUYfN5,true,cloudresearch,2026-06-08,2026-06-05 15:46:54,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 15:04:18,2026-06-08 23:13:04
R_5WCICx8Wk1hDGKY,true,cloudresearch,2026-06-08,2026-06-05 15:46:52,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 16:12:55,2026-06-09 01:24:03
R_5Ym2yWlVtvsF9zZ,true,cloudresearch,2026-06-08,2026-06-05 15:52:25,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-08 20:13:14,2026-06-08 20:13:14
R_5c5zqaAYtzSUZnl,true,cloudresearch,2026-06-08,2026-06-05 15:46:28,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 15:24:48,2026-06-08 23:16:01
R_5cV05gwAivb9m93,true,cloudresearch,2026-06-08,2026-06-03 12:53:08,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5dLAOo0zDRTRh7n,true,cloudresearch,2026-06-08,2026-06-03 13:07:16,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:06:09,2026-06-08 21:04:26
R_5dY8HJqR1A5NnCM,true,cloudresearch,2026-06-08,2026-06-05 17:26:36,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:45:01,2026-06-08 22:27:25
R_5eaJJGdQaWXRKiR,true,cloudresearch,2026-06-08,2026-06-03 13:12:27,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:21:44,2026-06-08 22:11:33
R_5ezMmFlG0LdabvD,true,cloudresearch,2026-06-08,2026-06-05 15:48:39,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:14:43,2026-06-08 22:30:15
R_5fQtPjkUGOlEnbX,true,cloudresearch,2026-06-08,2026-06-03 12:52:23,true,true,true,true,true,false,true,false,,true,,1,2,0.3333333333333333,2026-06-08 17:12:20,2026-06-08 17:12:20
R_5isxxKjCDE2DfQP,true,cloudresearch,2026-06-08,2026-06-05 15:46:26,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 20:37:43,2026-06-09 02:08:05
R_5n8BzEPBE07U9zj,true,cloudresearch,2026-06-08,2026-06-05 15:48:20,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 20:39:58,2026-06-09 02:25:54
R_5njZRrjzhVNqt3l,true,cloudresearch,2026-06-08,2026-06-05 15:45:18,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:12:26,2026-06-09 10:56:16
R_5q7o4AZE1FMgVCx,true,cloudresearch,2026-06-08,2026-06-03 12:54:47,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-08 13:11:35,2026-06-08 19:06:28
R_5qWgwiaDhwbA91T,false,snowball,2026-06-08,2026-06-04 17:04:06,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5r2rA33HMxskbdM,true,cloudresearch,2026-06-08,2026-06-05 16:01:14,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-08 20:21:26,2026-06-08 20:21:26
R_5stz7oDN7np7MAR,true,cloudresearch,2026-06-08,2026-06-03 12:46:18,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:10:58,2026-06-08 21:03:24
R_66g9BeXiN7pmX4M,true,cloudresearch,2026-06-08,2026-06-05 15:52:50,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-08 16:09:26,2026-06-08 21:02:43
R_69fT6jWevH7AKmR,true,cloudresearch,2026-06-08,2026-06-03 12:47:32,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-08 14:12:20,2026-06-08 14:12:20
R_6BWrQhluSaJ9Mbi,true,cloudresearch,2026-06-08,2026-06-05 15:48:01,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6CJH2qQp51OsrMe,true,cloudresearch,2026-06-08,2026-06-05 15:47:54,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:27:06,2026-06-08 22:15:02
R_6FK9JallQXoob6m,true,cloudresearch,2026-06-08,2026-06-05 15:52:19,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:08:01,2026-06-08 22:03:46
R_6L1CO8QJBwDbuU9,true,cloudresearch,2026-06-08,2026-06-03 12:49:48,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:02:39,2026-06-08 22:05:33
R_6LApuXNMggC0lxu,true,cloudresearch,2026-06-08,2026-06-05 15:53:31,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 16:15:26,2026-06-09 00:04:14
R_6OTkHNK327NwZwm,false,snowball,2026-06-08,2026-06-03 01:48:08,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 16:46:12,2026-06-09 02:18:14
R_6PMi1xo2lYybqaO,true,cloudresearch,2026-06-08,2026-06-05 15:51:06,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:07:20,2026-06-08 22:19:50
R_6PgBIVQFGljohTH,true,cloudresearch,2026-06-08,2026-06-03 13:40:06,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:09:50,2026-06-08 21:38:14
R_6SyWVx1xQmJ5cNr,true,cloudresearch,2026-06-08,2026-06-05 15:49:42,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 20:28:00,2026-06-09 02:37:03
R_6T9jHRbDiwVWVRn,true,cloudresearch,2026-06-08,2026-06-03 12:54:12,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:03:33,2026-06-08 22:08:04
R_6bZviGfRcUpMbnD,true,cloudresearch,2026-06-08,2026-06-05 15:48:54,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:20:58,2026-06-08 21:08:56
R_6d3VbRUi3JPOwvU,true,cloudresearch,2026-06-08,2026-06-05 16:04:19,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6dUlB8R1EJHsG53,false,snowball,2026-06-08,2026-06-04 23:41:15,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:54:09,2026-06-08 22:07:48
R_6e2le5DVTROAw0I,true,cloudresearch,2026-06-08,2026-06-05 15:51:52,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:39:20,2026-06-08 22:12:48
R_6fdE3SkEL0g5dwz,true,cloudresearch,2026-06-08,2026-06-05 16:04:52,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:32:13,2026-06-08 22:17:05
R_6nXf4LtM4PVkifn,true,cloudresearch,2026-06-08,2026-06-03 12:50:52,true,true,true,true,true,true,false,true,true,,true,2,3,0.6666666666666666,2026-06-08 13:23:04,2026-06-08 21:13:13
R_6njHbehS7Ws9O5J,true,cloudresearch,2026-06-08,2026-06-03 13:00:11,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:04:08,2026-06-08 21:53:39
R_6qVRkFCKmsaYaDI,true,cloudresearch,2026-06-08,2026-06-03 12:50:05,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:08:41,2026-06-08 22:04:59
R_6rH4XYlxwAxkXUT,false,snowball,2026-06-08,2026-05-31 12:49:40,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:07:00,2026-06-08 21:09:34
R_71GJleHmk001EHg,true,cloudresearch,2026-06-08,2026-06-03 12:48:05,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:07:06,2026-06-08 21:05:46
R_71snY7mbQfN7x6u,true,cloudresearch,2026-06-08,2026-06-05 15:47:35,true,true,true,true,true,false,true,true,,true,true,2,3,0.6666666666666666,2026-06-08 20:19:15,2026-06-09 00:23:44
R_72J4DA06xHqGXy5,true,cloudresearch,2026-06-08,2026-06-05 15:48:48,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_77pbAzoRWGRPPN1,true,cloudresearch,2026-06-08,2026-06-03 13:15:31,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7BWA9v0oNRWz25H,true,cloudresearch,2026-06-08,2026-06-03 12:51:25,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7CIHrqoWWIP5p0X,true,cloudresearch,2026-06-08,2026-06-05 15:48:14,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-08 16:14:56,2026-06-08 16:14:56
R_7EEZPoyY0KzVU72,false,snowball,2026-06-08,2026-05-29 17:38:53,true,true,true,true,true,false,false,true,,,true,1,2,0.3333333333333333,2026-06-10 12:12:32,2026-06-10 12:12:32
R_7HzPSpaG7C0U8wb,true,cloudresearch,2026-06-08,2026-06-03 12:58:59,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7KxvoKei7JYBRNA,true,cloudresearch,2026-06-08,2026-06-03 13:05:10,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 16:12:26,2026-06-09 00:42:15
R_7OkqwLxi5bpuHke,true,cloudresearch,2026-06-08,2026-06-05 15:46:26,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7PnPEt57SlQcYi5,true,cloudresearch,2026-06-08,2026-06-03 13:00:31,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7bW530dosaLcWqd,true,cloudresearch,2026-06-08,2026-06-03 13:04:14,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7c8DRxNJTIfNvZb,true,cloudresearch,2026-06-08,2026-06-03 12:50:57,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:03:17,2026-06-08 22:03:06
R_7dyBXfRx9jW2HcY,true,cloudresearch,2026-06-08,2026-06-05 15:59:39,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7dyoFXJcWiDDVY5,true,cloudresearch,2026-06-08,2026-06-05 15:49:48,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-08 20:21:47,2026-06-08 20:21:47
R_7hisMNMqM7bkf4J,true,cloudresearch,2026-06-08,2026-06-05 15:59:04,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 15:37:55,2026-06-08 23:56:49
R_7jPAnVJr0ItR9OF,true,cloudresearch,2026-06-08,2026-06-05 15:53:31,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 22:38:45,2026-06-09 04:32:27
R_7jW2dDYkAWHfVjN,true,cloudresearch,2026-06-08,2026-06-05 15:46:00,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7jwCZuYTujWyWtu,true,cloudresearch,2026-06-08,2026-06-03 13:16:38,true,true,true,true,true,false,false,true,,,true,1,2,0.3333333333333333,2026-06-08 22:15:42,2026-06-08 22:15:42
R_7lfqpAaJqxALdnN,true,cloudresearch,2026-06-08,2026-06-03 12:51:43,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:07:32,2026-06-08 21:19:12
R_7pmWwmTU6Vb7M7r,true,cloudresearch,2026-06-08,2026-06-05 15:48:02,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7py70zwZswjSZkS,true,cloudresearch,2026-06-08,2026-06-03 13:03:36,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7qX7dKgTKBmokUG,true,cloudresearch,2026-06-08,2026-06-05 15:47:16,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-08 13:23:47,2026-06-08 17:21:59
R_7r5qxqFYUSG7l6x,true,cloudresearch,2026-06-08,2026-06-05 15:48:39,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 14:10:44,2026-06-08 22:14:33
R_7rT8ypf7JhZVbD6,true,cloudresearch,2026-06-08,2026-06-03 13:06:22,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7s1w8ZXmIlZCukt,true,cloudresearch,2026-06-08,2026-06-03 13:04:02,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 16:37:47,2026-06-09 00:16:13
R_7uETwOArA73UObf,true,cloudresearch,2026-06-08,2026-06-05 15:45:28,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:06:07,2026-06-08 21:03:19
R_7vI2L9F3y5vvkZz,false,snowball,2026-06-08,2026-05-31 12:25:42,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 13:04:12,2026-06-08 22:24:06
R_7zTinqEEHBvQRco,true,cloudresearch,2026-06-08,2026-06-05 15:46:08,true,true,true,true,true,true,true,false,true,true,,2,3,0.6666666666666666,2026-06-08 13:07:33,2026-06-08 18:14:18
R_1BWalYAEGYoOZzE,true,cloudresearch,2026-06-07,2026-06-05 15:53:10,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1pPS5dmj3bBCN3F,true,cloudresearch,2026-06-07,2026-06-03 13:21:35,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-07 13:12:29,2026-06-07 21:07:29
R_3ERob0l9k1eDmXC,true,cloudresearch,2026-06-07,2026-06-03 13:17:18,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_3TAsDp8fIflm5C9,true,cloudresearch,2026-06-07,2026-06-05 15:46:47,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-07 13:19:36,2026-06-07 21:08:29
R_3ToX2Lg2T9vZlgu,true,cloudresearch,2026-06-07,2026-06-05 15:50:41,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-07 20:20:17,2026-06-08 02:40:51
R_5Qy1xWPlHfPJj5T,true,cloudresearch,2026-06-07,2026-06-03 13:05:44,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-07 14:01:04,2026-06-07 14:01:04
R_5YWWbFO8eOLSkDH,true,cloudresearch,2026-06-07,2026-06-05 15:51:33,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6r08yVweST7RxqJ,true,cloudresearch,2026-06-07,2026-06-05 15:50:52,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-07 16:11:39,2026-06-08 12:53:30
R_6tDKeqiafK9OxNj,true,cloudresearch,2026-06-07,2026-06-05 15:59:39,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6vViziYXLOFYavT,true,cloudresearch,2026-06-07,2026-06-05 15:45:16,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7VEj9aDAS2g6lRH,true,cloudresearch,2026-06-07,2026-06-05 15:48:40,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-07 20:39:41,2026-06-08 02:03:54
R_7rxDsT7AQ24QSwa,true,cloudresearch,2026-06-07,2026-06-05 16:00:42,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-07 22:23:39,2026-06-07 22:23:39
R_11xt27t2faQZ7j3,true,cloudresearch,2026-06-06,2026-06-05 15:48:28,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_14cuNSOssNdyWBj,true,cloudresearch,2026-06-06,2026-06-03 12:49:11,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-06 13:58:53,2026-06-06 21:31:09
R_1DGslXSNQWvXV1k,true,cloudresearch,2026-06-06,2026-06-03 12:45:41,true,true,true,true,true,true,false,false,true,,,1,2,0.3333333333333333,2026-06-06 13:04:35,2026-06-06 13:04:35
R_1EzcyBZ0eqwaoSq,true,cloudresearch,2026-06-06,2026-06-03 13:18:43,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1M1oPauDQtCUb3H,true,cloudresearch,2026-06-06,2026-06-03 12:54:18,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1P4TFzHZRjnwLTA,true,cloudresearch,2026-06-06,2026-06-05 16:13:32,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-08 07:51:35,2026-06-08 08:07:40
R_1dDPvzNWEGKjRik,true,cloudresearch,2026-06-06,2026-06-05 15:48:40,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-06 17:48:44,2026-06-08 15:04:51
R_1m7yTZAgWmhh2ZS,true,cloudresearch,2026-06-06,2026-06-05 15:58:23,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1oBJqopzDNtwLRJ,true,cloudresearch,2026-06-06,2026-06-05 16:01:34,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-06 21:12:50,2026-06-07 05:47:03
R_1qg3voivEspcGUF,true,cloudresearch,2026-06-06,2026-06-05 16:30:19,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_2LObbbYBNZqyuhX,false,snowball,2026-06-06,2026-06-05 12:20:03,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_33kAmBbEK8swtIR,true,cloudresearch,2026-06-06,2026-06-03 12:49:28,true,true,true,true,true,true,false,true,true,,true,2,3,0.6666666666666666,2026-06-06 16:05:37,2026-06-07 00:09:46
R_3D6mq1SktzbBcvW,true,cloudresearch,2026-06-06,2026-06-03 12:46:35,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5EgH1RRYfIO1MDK,true,cloudresearch,2026-06-06,2026-06-05 15:54:59,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_5Gwytehlq6uI2Yl,true,cloudresearch,2026-06-06,2026-06-05 15:51:32,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-06 14:21:46,2026-06-06 22:14:23
R_5IENNKJB0zpUeTc,true,cloudresearch,2026-06-06,2026-06-05 15:48:10,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-07 04:41:38,2026-06-07 08:04:44
R_5uO4GSxBBAQFtDC,true,cloudresearch,2026-06-06,2026-06-05 15:50:29,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-06 20:07:36,2026-06-07 02:05:08
R_611Q09DkHMIEzLu,true,cloudresearch,2026-06-06,2026-06-03 12:49:39,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-06 13:14:50,2026-06-06 21:11:31
R_6AXCjptG92LheHx,true,cloudresearch,2026-06-06,2026-06-05 15:53:10,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6Krplc7cUR4qR6Y,true,cloudresearch,2026-06-06,2026-06-05 15:59:46,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-06 20:59:15,2026-06-07 02:10:20
R_6fuAk9vod923Sd5,true,cloudresearch,2026-06-06,2026-06-03 12:53:35,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_6fvWqKZ7u7qQtup,true,cloudresearch,2026-06-06,2026-06-05 15:50:29,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7Iq9yAiHoZelhC1,true,cloudresearch,2026-06-06,2026-06-05 15:57:13,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_7Jfq2mjzCkxQLo2,true,cloudresearch,2026-06-06,2026-06-05 15:48:15,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-06 20:07:42,2026-06-07 02:03:53
R_7X5JcH2GA0a6C3D,true,cloudresearch,2026-06-06,2026-06-03 12:44:16,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-06 13:12:59,2026-06-06 21:47:05
R_7bKqwOHOkwqOtfT,true,cloudresearch,2026-06-06,2026-06-05 15:48:49,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-06 21:10:25,2026-06-07 03:06:36
R_7ioh8BNpSxNOAaR,true,cloudresearch,2026-06-06,2026-06-03 12:56:50,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-06 13:04:08,2026-06-06 21:11:32
R_7qxqj0A9nJVbDBD,true,cloudresearch,2026-06-06,2026-06-05 15:52:32,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-06 11:33:47,2026-06-06 16:35:28
R_11GInvmIGUavxnm,true,cloudresearch,2026-06-05,2026-06-03 12:48:53,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_11gQkfhD7AiL8ml,true,cloudresearch,2026-06-05,2026-06-03 13:20:01,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:13:43,2026-06-05 22:07:45
R_11oTA3DDim98Q93,true,cloudresearch,2026-06-05,2026-06-03 13:10:35,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_17rFnnGAkwRvVOS,true,cloudresearch,2026-06-05,2026-06-03 13:03:31,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_19LXrbtrg3RG4Tf,true,cloudresearch,2026-06-05,2026-06-03 13:54:46,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1HaKkLZi1XsboAN,true,cloudresearch,2026-06-05,2026-06-03 12:54:28,true,true,true,true,true,true,false,true,true,,true,2,3,0.6666666666666666,2026-06-05 14:38:09,2026-06-05 22:17:50
R_1JEfbeRO3c8hqtP,true,cloudresearch,2026-06-05,2026-06-03 13:12:27,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 14:08:14,2026-06-05 22:15:51
R_1M4ijIgyy666kIP,true,cloudresearch,2026-06-05,2026-06-03 13:14:33,true,true,true,true,true,false,false,false,,,,0,1,0.0,,
R_1NvTgTbWzkphQoX,false,snowball,2026-06-05,2026-06-01 01:54:00,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:06:13,2026-06-05 21:16:59
R_1OOPBpnJu0Xb6pj,true,cloudresearch,2026-06-05,2026-06-03 13:11:39,true,true,true,true,true,true,true,true,true,true,true,3,4,1.0,2026-06-05 13:07:29,2026-06-05 21:22:07
